frame,phase,left_vx_wrist,left_vy_wrist,left_vz_wrist,left_nx_palm,left_ny_palm,left_nz_palm,left_dx_path,left_dy_path,left_dz_path,right_vx_wrist,right_vy_wrist,right_vz_wrist,right_nx_palm,right_ny_palm,right_nz_palm,right_dx_path,right_dy_path,right_dz_path,right_x_0,right_y_0,right_z_0,right_x_1,right_y_1,right_z_1,right_x_2,right_y_2,right_z_2,right_x_3,right_y_3,right_z_3,right_x_4,right_y_4,right_z_4,right_x_5,right_y_5,right_z_5,right_x_6,right_y_6,right_z_6,right_x_7,right_y_7,right_z_7,right_x_8,right_y_8,right_z_8,right_x_9,right_y_9,right_z_9,right_x_10,right_y_10,right_z_10,right_x_11,right_y_11,right_z_11,right_x_12,right_y_12,right_z_12,right_x_13,right_y_13,right_z_13,right_x_14,right_y_14,right_z_14,right_x_15,right_y_15,right_z_15,right_x_16,right_y_16,right_z_16,right_x_17,right_y_17,right_z_17,right_x_18,right_y_18,right_z_18,right_x_19,right_y_19,right_z_19,right_x_20,right_y_20,right_z_20
41,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001821070909500122,0.0017502307891845703,-1.1321250070750466e-07,0.356687068939209,-0.08736232668161392,-0.9301301836967468,-0.005278587341308594,0.2867237627506256,-2.8519934858195484e-07,0.0,0.0,0.0,0.029799237847328186,-0.33532601594924927,-0.04560665413737297,-0.0315760113298893,-0.6566770672798157,-0.07167668640613556,-0.11174920946359634,-0.8385019302368164,-0.0967695489525795,-0.19173653423786163,-0.9747012853622437,-0.1148676648736,-0.29366862773895264,-0.7205690145492554,-0.04493696615099907,-0.09061603248119354,-0.8000687956809998,-0.12153777480125427,-0.02971518784761429,-0.6522607803344727,-0.17748962342739105,-0.06610650569200516,-0.5736334323883057,-0.21764811873435974,-0.343898743391037,-0.5216180682182312,-0.057882294058799744,-0.08092358708381653,-0.5721112489700317,-0.11763237416744232,-0.03479234501719475,-0.4521865248680115,-0.142809197306633,-0.07502572983503342,-0.4126097857952118,-0.1644970178604126,-0.34379953145980835,-0.3039368987083435,-0.08021896332502365,-0.0852222740650177,-0.33858054876327515,-0.1247018575668335,-0.05038265138864517,-0.2509683072566986,-0.11571153998374939,-0.09724266827106476,-0.21313154697418213,-0.11549943685531616,-0.3119428753852844,-0.08134808391332626,-0.11198350787162781,-0.11019670218229294,-0.11818955838680267,-0.1449003666639328,-0.07642549276351929,-0.07263635843992233,-0.1463097780942917,-0.12130648642778397,-0.03510834276676178,-0.14600969851016998
42,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027104318141937256,-0.024441242218017578,5.470390362916078e-08,0.3943093419075012,-0.09066572040319443,-0.9144942760467529,-0.002568155527114868,0.26228252053260803,-2.3049545916364877e-07,0.0,0.0,0.0,0.042264826595783234,-0.33388546109199524,-0.036846257746219635,-0.008603873662650585,-0.6363728642463684,-0.05814454331994057,-0.08161010593175888,-0.8188270330429077,-0.08179845660924911,-0.1415342390537262,-0.9849878549575806,-0.09882818907499313,-0.2461070567369461,-0.7448242902755737,-0.032271694391965866,-0.0635966807603836,-0.8319278955459595,-0.1053931787610054,-0.014935636892914772,-0.6907737851142883,-0.15588483214378357,-0.05075426399707794,-0.626643717288971,-0.19098986685276031,-0.29505467414855957,-0.5677043199539185,-0.04781545326113701,-0.05729174241423607,-0.6357383131980896,-0.1076471135020256,-0.02474600076675415,-0.5051964521408081,-0.12675164639949799,-0.06496604532003403,-0.46170100569725037,-0.14246831834316254,-0.3009958565235138,-0.36469075083732605,-0.07285508513450623,-0.0747796893119812,-0.4185289740562439,-0.12188376486301422,-0.04726157709956169,-0.31596294045448303,-0.11057145893573761,-0.0858554020524025,-0.27214598655700684,-0.10540340840816498,-0.27983322739601135,-0.15216611325740814,-0.10557158291339874,-0.10528238117694855,-0.21144706010818481,-0.13850928843021393,-0.08294319361448288,-0.15405380725860596,-0.13518443703651428,-0.12398608773946762,-0.10937503725290298,-0.13085612654685974
43,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005528748035430908,-0.023829281330108643,-4.394792085804511e-09,0.396422415971756,-0.0915740504860878,-0.9134896993637085,0.00296059250831604,0.2384532392024994,-2.3489025124945329e-07,0.0,0.0,0.0,0.05578265339136124,-0.3106541335582733,-0.03066108375787735,0.005560629535466433,-0.6181064248085022,-0.046540141105651855,-0.056792281568050385,-0.8125166296958923,-0.06484528630971909,-0.1025029793381691,-0.9917875528335571,-0.07648884505033493,-0.2179686725139618,-0.72812819480896,-0.021598516032099724,-0.038835328072309494,-0.8141128420829773,-0.08361867070198059,0.013585196807980537,-0.6667652726173401,-0.12553603947162628,-0.016712183132767677,-0.597487211227417,-0.15563133358955383,-0.2670290470123291,-0.5780223608016968,-0.03761998936533928,-0.039646781980991364,-0.64617919921875,-0.08865831047296524,0.0016054183943197131,-0.5100491642951965,-0.10313745588064194,-0.03787348419427872,-0.4611670970916748,-0.11554666608572006,-0.2754952311515808,-0.39732471108436584,-0.062286633998155594,-0.06255181133747101,-0.4566323459148407,-0.1103028953075409,-0.02319534681737423,-0.34689298272132874,-0.09786595404148102,-0.0620223805308342,-0.2985461354255676,-0.09042501449584961,-0.2615497410297394,-0.20592379570007324,-0.09286028146743774,-0.09969606250524521,-0.2755827009677887,-0.12615831196308136,-0.06259778887033463,-0.21788284182548523,-0.11902403831481934,-0.09525416046380997,-0.1768636256456375,-0.11116159707307816
44,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037619471549987793,-0.009262502193450928,-1.851834952049103e-08,0.42357611656188965,-0.08657730370759964,-0.9017137289047241,0.003336787223815918,0.22919073700904846,-2.534085865590896e-07,0.0,0.0,0.0,0.07699072360992432,-0.31204819679260254,-0.022891119122505188,0.04014831408858299,-0.6248846054077148,-0.03175465017557144,-0.01455373503267765,-0.8270467519760132,-0.04415273666381836,-0.06687536835670471,-0.9965819120407104,-0.04849831759929657,-0.16934537887573242,-0.7405406832695007,-0.008446848019957542,-0.02256414107978344,-0.869735836982727,-0.0643882229924202,0.04448618367314339,-0.7273843288421631,-0.09527242928743362,0.040365513414144516,-0.652403712272644,-0.11471910774707794,-0.21968545019626617,-0.6217423677444458,-0.024210523813962936,-0.021321481093764305,-0.7073877453804016,-0.07273714244365692,0.030706031247973442,-0.5560225248336792,-0.08201202005147934,0.003582065226510167,-0.5022037625312805,-0.08688158541917801,-0.23499515652656555,-0.4707992970943451,-0.04885081946849823,-0.034841131418943405,-0.5372249484062195,-0.09865478426218033,0.008981301449239254,-0.4057757556438446,-0.08915933221578598,-0.023914698511362076,-0.35951289534568787,-0.07975213974714279,-0.22913213074207306,-0.31209254264831543,-0.07766851037740707,-0.06854873150587082,-0.3819181025028229,-0.10842433571815491,-0.029153410345315933,-0.2950170636177063,-0.10230424255132675,-0.05780869722366333,-0.24530571699142456,-0.09426683187484741
45,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005848348140716553,-0.009514570236206055,2.598538628717506e-08,0.39168113470077515,-0.08066263794898987,-0.9165584444999695,0.00918513536453247,0.2196761667728424,-2.2742321448276925e-07,0.0,0.0,0.0,0.07376261800527573,-0.289293110370636,-0.024436170235276222,0.031236445531249046,-0.601518452167511,-0.03575580194592476,-0.025298897176980972,-0.8130009770393372,-0.05076116323471069,-0.07559140771627426,-0.995515763759613,-0.056871503591537476,-0.18062935769557953,-0.7506833076477051,-0.011125328950583935,-0.03133906051516533,-0.8706627488136292,-0.07439332455396652,0.035437773913145065,-0.7139197587966919,-0.10866579413414001,0.026031984016299248,-0.628983199596405,-0.12753665447235107,-0.23967307806015015,-0.632957398891449,-0.028117865324020386,-0.03937471657991409,-0.7046710252761841,-0.08027847111225128,0.016290416941046715,-0.5453199744224548,-0.08931706100702286,-0.016628751531243324,-0.4913724362850189,-0.09255174547433853,-0.26216378808021545,-0.47529345750808716,-0.054567012935876846,-0.06184442713856697,-0.5398471355438232,-0.10886425524950027,-0.012587734498083591,-0.40114521980285645,-0.09607306122779846,-0.04915554076433182,-0.35361453890800476,-0.08272389322519302,-0.26109328866004944,-0.30494412779808044,-0.08473842591047287,-0.10373062640428543,-0.37171801924705505,-0.11864129453897476,-0.06027089059352875,-0.2779296338558197,-0.10777097195386887,-0.09123418480157852,-0.22585251927375793,-0.09463214129209518
46,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013236403465270996,0.01509404182434082,1.3840335100212542e-08,0.36263102293014526,-0.07841943949460983,-0.9286275506019592,0.007861495018005371,0.23477020859718323,-2.135828793825567e-07,0.0,0.0,0.0,0.06645259261131287,-0.3018365204334259,-0.03658340498805046,-0.0009558421443216503,-0.6268213391304016,-0.048874255269765854,-0.07282212376594543,-0.822455108165741,-0.0611114576458931,-0.13335292041301727,-0.9889820218086243,-0.06427692621946335,-0.23438552021980286,-0.6877309083938599,-0.03345150128006935,-0.07474599778652191,-0.8271559476852417,-0.10322751104831696,-0.013053114525973797,-0.6620281338691711,-0.14067144691944122,-0.04287433996796608,-0.5876145958900452,-0.1632934808731079,-0.28948837518692017,-0.5505043268203735,-0.04500372335314751,-0.07509229332208633,-0.6407809853553772,-0.10562293976545334,-0.032381076365709305,-0.48013800382614136,-0.11564766615629196,-0.07949014753103256,-0.4182418882846832,-0.12172648310661316,-0.30149227380752563,-0.38099029660224915,-0.06698663532733917,-0.09723340719938278,-0.46027156710624695,-0.12081973999738693,-0.056944604963064194,-0.3322172164916992,-0.1068158820271492,-0.10287396609783173,-0.2844037413597107,-0.0972839891910553,-0.2871338129043579,-0.2075602412223816,-0.09459860622882843,-0.1275145560503006,-0.2706158459186554,-0.12969602644443512,-0.09346610307693481,-0.18855589628219604,-0.1252841204404831,-0.13462018966674805,-0.14523963630199432,-0.11990974843502045
47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007654637098312378,0.034757018089294434,7.63643015488924e-09,0.3539329171180725,-0.06670618057250977,-0.932888925075531,0.00020685791969299316,0.26952722668647766,-2.0594644922766747e-07,0.0,0.0,0.0,0.052903953939676285,-0.337697297334671,-0.06041739881038666,-0.021522028371691704,-0.6822878122329712,-0.07920172065496445,-0.10582761466503143,-0.863183856010437,-0.09277468919754028,-0.19408532977104187,-0.9761918783187866,-0.09685242176055908,-0.25986066460609436,-0.6584033966064453,-0.05151059851050377,-0.07360178232192993,-0.7169885039329529,-0.13458886742591858,-0.046195901930332184,-0.5778870582580566,-0.19042913615703583,-0.11036768555641174,-0.5316744446754456,-0.23038126528263092,-0.30882295966148376,-0.4742828905582428,-0.0570487342774868,-0.04673297330737114,-0.5025761127471924,-0.1300649344921112,-0.0401061549782753,-0.37799909710884094,-0.15860797464847565,-0.11494132876396179,-0.3427056670188904,-0.18156830966472626,-0.30976298451423645,-0.27790573239326477,-0.07487881928682327,-0.06372097134590149,-0.2907170057296753,-0.13435281813144684,-0.04949413239955902,-0.19474244117736816,-0.12673890590667725,-0.11192379891872406,-0.17032794654369354,-0.12416565418243408,-0.2863900661468506,-0.08399774134159088,-0.10264855623245239,-0.09734909981489182,-0.0948445126414299,-0.14944614470005035,-0.07928656041622162,-0.021661775186657906,-0.15451759099960327,-0.1344071626663208,0.016119755804538727,-0.15570218861103058
48,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026931166648864746,0.003287971019744873,5.392857360675407e-08,0.328975111246109,-0.07048071175813675,-0.9417047500610352,0.0028999745845794678,0.27281519770622253,-1.520178756209134e-07,0.0,0.0,0.0,0.008562883362174034,-0.3431999981403351,-0.059666238725185394,-0.10092499852180481,-0.6403732895851135,-0.091768778860569,-0.21522922813892365,-0.7926327586174011,-0.11756186932325363,-0.31563258171081543,-0.9391737580299377,-0.1353835165500641,-0.4060186445713043,-0.6442646384239197,-0.09361936897039413,-0.18527117371559143,-0.6723207831382751,-0.19331906735897064,-0.07395246624946594,-0.5652422904968262,-0.25596484541893005,-0.08458752185106277,-0.5130353569984436,-0.2957155704498291,-0.46217846870422363,-0.39379388093948364,-0.10376002639532089,-0.16985701024532318,-0.4182906150817871,-0.18038445711135864,-0.07253865897655487,-0.333454430103302,-0.20209763944149017,-0.10653059184551239,-0.3042488992214203,-0.22189854085445404,-0.45222780108451843,-0.1314886212348938,-0.12347028404474258,-0.17018668353557587,-0.159031942486763,-0.20191892981529236,-0.08778032660484314,-0.11596035212278366,-0.19242024421691895,-0.12778319418430328,-0.10782883316278458,-0.18583685159683228,-0.4044286906719208,0.11754421889781952,-0.15008056163787842,-0.1838953197002411,0.0708523616194725,-0.2130659520626068,-0.10886650532484055,0.06390570849180222,-0.2149006575345993,-0.1354748159646988,0.05695661902427673,-0.20966853201389313
49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00247231125831604,0.004786372184753418,-1.1733943949820969e-07,0.32142746448516846,-0.06919731199741364,-0.9444024562835693,0.00042766332626342773,0.27760156989097595,-2.693573151191231e-07,0.0,0.0,0.0,0.030654050409793854,-0.3294923007488251,-0.04878895729780197,-0.043712593615055084,-0.6454610228538513,-0.07354771345853806,-0.1337675005197525,-0.8283822536468506,-0.09707730263471603,-0.21359841525554657,-0.9703721404075623,-0.11293197423219681,-0.3207729160785675,-0.7378059029579163,-0.055115316063165665,-0.11255394667387009,-0.7521020174026489,-0.14512750506401062,-0.025587422773241997,-0.6044104099273682,-0.20286408066749573,-0.04032183438539505,-0.5220481753349304,-0.23843367397785187,-0.38640066981315613,-0.5035310387611389,-0.06862384080886841,-0.0986957997083664,-0.5074766278266907,-0.13908128440380096,-0.02391313947737217,-0.39621591567993164,-0.1604917347431183,-0.05949363112449646,-0.35073646903038025,-0.17397964000701904,-0.39361634850502014,-0.251995325088501,-0.09281235188245773,-0.11034046858549118,-0.2512272298336029,-0.15666499733924866,-0.04461449757218361,-0.18463928997516632,-0.14342449605464935,-0.08633477985858917,-0.16718918085098267,-0.13226667046546936,-0.3675328493118286,0.005887323524802923,-0.1255211979150772,-0.1378040611743927,-0.010200852528214455,-0.1691167950630188,-0.06778927892446518,0.0004636544908862561,-0.1642584353685379,-0.09547154605388641,-0.002955683972686529,-0.1535516232252121
50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007265806198120117,-0.004440724849700928,1.6791943835414713e-08,0.362467497587204,-0.05588632822036743,-0.9303193092346191,0.0011542439460754395,0.273160845041275,-2.5256537128370837e-07,0.0,0.0,0.0,0.04302957281470299,-0.33555907011032104,-0.0444963164627552,-0.019907278940081596,-0.6363868713378906,-0.06917290389537811,-0.10965435951948166,-0.8154007196426392,-0.09208851307630539,-0.18785081803798676,-0.9760487079620361,-0.10973086953163147,-0.28155049681663513,-0.7356184720993042,-0.06550642102956772,-0.07820014655590057,-0.7584294676780701,-0.15279047191143036,0.008990761823952198,-0.6180278658866882,-0.2085917443037033,0.009894957765936852,-0.5351685881614685,-0.24189919233322144,-0.34336209297180176,-0.5214008688926697,-0.07748541980981827,-0.07057370245456696,-0.5238470435142517,-0.142409086227417,-0.0005501537234522402,-0.4093608260154724,-0.1608295887708664,-0.02349325641989708,-0.35823947191238403,-0.17513130605220795,-0.35195738077163696,-0.28619882464408875,-0.09819796681404114,-0.08436290919780731,-0.28497400879859924,-0.16042718291282654,-0.02538994327187538,-0.20847485959529877,-0.15038415789604187,-0.05512796714901924,-0.18461129069328308,-0.14252938330173492,-0.3289839029312134,-0.045944347977638245,-0.12541748583316803,-0.11585161834955215,-0.06616900116205215,-0.17027819156646729,-0.0524006262421608,-0.04782606288790703,-0.16676324605941772,-0.07081645727157593,-0.043902963399887085,-0.1581156849861145
51,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020631253719329834,-0.009998738765716553,3.9400219975505024e-08,0.37114909291267395,-0.047089844942092896,-0.9273785352706909,0.003217369318008423,0.26316210627555847,-2.1316515130820335e-07,0.0,0.0,0.0,0.04376604035496712,-0.32373112440109253,-0.052508655935525894,-0.022469520568847656,-0.6269314289093018,-0.08062781393527985,-0.11234333366155624,-0.8124150037765503,-0.104053795337677,-0.19911065697669983,-0.9724064469337463,-0.121575728058815,-0.30169883370399475,-0.713225781917572,-0.0845281258225441,-0.08902744203805923,-0.7199512720108032,-0.17628934979438782,-0.00015263825480360538,-0.5914626717567444,-0.2348702847957611,-0.012210161425173283,-0.5253894329071045,-0.2705223262310028,-0.36470112204551697,-0.4933210015296936,-0.09434244781732559,-0.07932940870523453,-0.48871174454689026,-0.16278855502605438,-0.005559044890105724,-0.3836044371128082,-0.18102411925792694,-0.0325535386800766,-0.34431055188179016,-0.19610443711280823,-0.37243354320526123,-0.2522532641887665,-0.11273589730262756,-0.09140581637620926,-0.24817092716693878,-0.17887330055236816,-0.034277066588401794,-0.17744523286819458,-0.167781263589859,-0.07144347578287125,-0.15697866678237915,-0.15970304608345032,-0.3465994596481323,-0.0077200341038405895,-0.1383216679096222,-0.12308061122894287,-0.0318872332572937,-0.18925845623016357,-0.06393924355506897,-0.010420314967632294,-0.18719258904457092,-0.08964923769235611,0.0007930895080789924,-0.17918352782726288
